;organization;IPC1_US;IPC2_US;IPC3_US;organization_cleaned;pot_parent;pot_parent_country;IPC1;IPC2;IPC3;pot_parent_cleaned;name_diff_lv;name_diff_osa;name_diff_dl;name_diff_cosine;name_diff_jw;name_diff_jac;match
11204;teltrend;H04Q;H04B;H04L;teltrend;textron;GB;B60S;NA;NA;textron;3;3;3;0,230199641;0,220238095;0,5;NA
4935;koss;H04R;H04L;H04M;koss;koei;JP;A63F;G06T;NA;koei;2;2;2;0,59175171;0,333333333;0,6;NA
147;adventus;A61B;A61F;C08G;adventus;advantest;JP;G01R;H01J;G11C;advantest;3;3;3;0,117477392;0,187169312;0,125;NA
366;altea therapeutics;A61B;A61N;A61K;altea;allot communications;NA;NA;NA;NA;allot;3;3;3;0,285714286;0,4;0,4;NA
10638;tacan;G02B;G01D;H03F;tacan;takata;JP;B60R;B60N;A44B;takata;3;3;3;0,191877964;0,3;0,6;NA
3484;eikos;B82Y;H05K;B32B;eikos;eiken chemical;JP;C12M;C12N;C12Q;eiken;2;2;2;0,323876596;0,266666667;0,5;NA
7755;nikon;G02B;G01P;F41G;nikon;nikon;JP;G03F;G02B;G03B;nikon;0;0;0;0;0;0;1
11294;timex;G04B;G04G;G04C;timex;tiger;JP;A47J;B60H;F28D;tiger;2;2;2;0,4;0,266666667;0,571428571;NA
6929;metco;B05B;C04B;B22F;metco;metro systems;GR;NA;B65G;NA;metro;1;1;1;0,2;0,133333333;0,333333333;NA
5625;maxim pharmaceuticals;A61K;C07D;C07K;maxim;maggi;CH;C07C;NA;NA;maggi;3;3;3;0,428571429;0,266666667;0,4;NA
2835;cognex;G06K;G06T;H04N;cognex;corel;CA;G06F;G06T;G06K;corel;3;3;3;0,452277442;0,3;0,625;NA
5177;liqid;G06F;H05K;B32B;liqid;lion;AU;A61K;C11D;A61Q;lion;3;3;3;0,43305329;0,366666667;0,666666667;NA
12241;weasler;F16D;F16C;E04G;weasler;wembley innovation;GB;E04B;NA;NA;wembley;3;3;3;0,333333333;0,285714286;0,666666667;NA
7650;nevis;B61F;B22C;B22D;nevis;nexon;KR;A63F;G09F;G06F;nexon;3;3;3;0,492907447;0,4;0,714285714;NA
11888;vaxart;A61K;NA;NA;vaxart;valeant pharmaceuticals;CA;A61K;A61F;A61C;valeant;3;3;3;0,292893219;0,253968254;0,625;NA
6128;magic;H01L;G11C;G01R;magic;mazda;JP;B60J;B32B;B22C;mazda;3;3;3;0,492907447;0,4;0,714285714;NA
5168;linde;B01D;C23C;F17C;linde;lion;AU;A61K;C11D;A61Q;lion;3;3;3;0,329179607;0,216666667;0,5;NA
5822;mahle;F02M;F16C;B22F;mahle;mando;KR;B60T;B62D;F16F;mando;3;3;3;0,6;0,4;0,75;NA
10148;smtm;A21B;A23L;G09B;smtm;smart;DE;B60R;B60H;B60J;smart;3;3;3;0,269703257;0,366666667;0,4;NA
1769;beceem communications;H04L;H04B;H03F;beceem;beecham;GB;A61K;C07D;C07C;beecham;3;3;3;0,133974596;0,217460317;0,333333333;NA
105;adept;B25J;G05B;G06Q;adept;adata;TW;H01R;H05K;G06F;adata;3;3;3;0,325800138;0,266666667;0,4;NA
3706;epica;A61B;NA;NA;epica;epistar;TW;H01L;F21V;F21K;epistar;3;3;3;0,323876596;0,20952381;0,5;NA
429;alpha;H02J;B23D;H01L;alpha;also holding;CH;G06Q;NA;NA;also;3;3;3;0,43305329;0,366666667;0,666666667;NA
6411;means;F16D;F16H;B60K;means;metro systems;IE;NA;B65G;NA;metro;3;3;3;0,6;0,4;0,75;NA
3561;elisha;C23F;C09D;C23C;elisha;elta systems;IL;H01Q;G01S;H04B;elta;3;3;3;0,387627564;0,25;0,571428571;NA
3188;devin;E21B;B66C;NA;devin;denka;JP;C04B;B32B;C09K;denka;3;3;3;0,4;0,4;0,571428571;NA
2930;crt;G02C;G21B;B01D;crt;criteo;FR;G06Q;H04L;A61K;criteo;3;3;3;0,292893219;0,166666667;0,5;NA
1560;baader north america;A22C;A22B;NA;baader;bandai;JP;A63H;A63F;A44B;bandai;3;3;3;0,25;0,305555556;0,571428571;NA
3176;den mat;A61C;A61K;C03C;den mat;denka;JP;C04B;B32B;C09K;denka;3;3;3;0,323876596;0,20952381;0,5;NA
9774;sercel;G01V;F16F;B63B;sercel;sersa;CH;E01B;NA;NA;sersa;3;3;3;0,331846895;0,3;0,5;NA
2121;capnia;A61B;A61M;A61K;capnia;cadila healthcare;IN;A61K;C07D;C07K;cadila;3;3;3;0,25;0,222222222;0,571428571;NA
10814;tech;A61K;C07C;C07K;tech;tecan;CH;G01N;G01J;B01L;tecan;2;2;2;0,329179607;0,216666667;0,5;NA
7571;next software;G06F;H04L;H04N;next;nestle;CH;A61F;A61B;A61M;nestle;3;3;3;0,292893219;0,25;0,5;NA
9690;optical sensors;G01N;A61B;C09K;sensors;sephora;FR;A47B;NA;NA;sephora;3;3;3;0,371029098;0,285714286;0,5;NA
2504;chiron diagnostics;G01N;C12Q;B01L;chiron;chisso;JP;C09K;C07C;C07D;chisso;3;3;3;0,422649731;0,222222222;0,428571429;NA
5706;mass;G01M;G01N;NA;mass;mahle;DE;B01D;F02F;F02B;mahle;3;3;3;0,634851628;0,366666667;0,666666667;NA
9794;shaw intellectual property;B09C;C05F;H02J;shaw;sharp;JP;C09K;H01L;G06F;sharp;2;2;2;0,329179607;0,216666667;0,5;NA
11049;templex;G02B;H04B;H04J;templex;tembec;CA;B27B;B65G;D21J;tembec;3;3;3;0,292893219;0,253968254;0,625;NA
1381;aviza;C23C;H01L;B24B;aviza;avex;JP;D01C;NA;NA;avex;3;3;3;0,43305329;0,366666667;0,666666667;NA
9727;seres therapeutics;A61K;A01N;NA;seres;serono;CH;A61K;NA;NA;serono;3;3;3;0,410744349;0,3;0,4;NA
1604;basf;C08G;B01J;B01D;basf;barco;BE;G06F;H04N;NA;barco;3;3;3;0,552786405;0,366666667;0,714285714;NA
2527;cielo communications;H01S;B82Y;H01L;cielo;cipla;IN;A61K;C07D;C07C;cipla;2;2;2;0,4;0,266666667;0,571428571;NA
8567;renal systems;A61M;B01D;A61B;renal;rehau;DE;B29C;E06B;F16L;rehau;2;2;2;0,4;0,266666667;0,571428571;NA
3290;detex;E05B;A62B;G08B;detex;dentsu;JP;G06Q;A63G;G06F;dentsu;3;3;3;0,3827866;0,3;0,571428571;NA
12204;wagic;B25B;B25G;B25F;wagic;wavin;NL;F16L;NA;NA;wavin;2;2;2;0,4;0,266666667;0,571428571;NA
4854;kaiser optical systems;G01J;G02B;G01N;kaiser;karcher;DE;E05B;NA;NA;karcher;3;3;3;0,319586183;0,253968254;0,5;NA
7720;nidec motor;H02K;H02P;F04D;nidec;nidec;JP;H02K;G11B;F04D;nidec;0;0;0;0;0;0;1
3284;denso;B60C;G01D;B60R;denso;dentsu;JP;G06Q;A63G;G06F;dentsu;2;2;2;0,269703257;0,177777778;0,428571429;NA
7791;nikon;G02B;G01P;F41G;nikon;nipro;JP;A61M;A61B;A61K;nipro;3;3;3;0,323876596;0,266666667;0,5;NA
1037;areal;G11B;G06F;NA;areal;arcor;DE;B29C;NA;NA;arcor;3;3;3;0,428571429;0,4;0,666666667;NA
4432;imedge;G06K;A61B;G03H;imedge;imec;BE;H01L;G06F;G01N;imec;3;3;3;0,292893219;0,25;0,5;NA
327;alibaba  holding;G06Q;G06F;NA;alibaba;alibaba  holding;CN;G06T;NA;NA;alibaba;0;0;0;0;0;0;1
2264;catlow;F16L;B67D;B30B;catlow;canon sales;JP;H01L;C23C;H01J;canon;3;3;3;0,53708995;0,3;0,571428571;NA
6808;metara;G01N;H01J;B01D;metara;metro systems;IE;NA;B65G;NA;metro;2;2;2;0,367544468;0,177777778;0,333333333;NA
655;ambient;H01F;H04B;H01Q;ambient;ambev;BR;F25D;NA;NA;ambev;3;3;3;0,323876596;0,20952381;0,5;NA
9689;semprius;H01L;B29C;B41F;semprius;semperit;AT;B65G;F16L;A41D;semperit;3;3;3;0,2;0,166666667;0,25;NA
8225;plastek;B65D;A45D;B29C;plastek;platit;CH;C25F;C23C;NA;platit;3;3;3;0,331846895;0,253968254;0,5;NA
3661;enzo diagnostics;C12Q;G01N;C07H;enzo;enkei;JP;G01M;NA;NA;enkei;3;3;3;0,43305329;0,366666667;0,666666667;NA
4289;hoechst;C07D;C08F;C09K;hoechst;hoechst;DE;A61K;C07D;C07C;hoechst;0;0;0;0;0;0;1
1487;bag;A01F;B31B;B65H;bag;baidu;CN;G06F;NA;NA;baidu;3;3;3;0,483602221;0,311111111;0,666666667;NA
139;advanced energy;H01J;C23C;H02M;advanced;advantest;JP;G01R;H01J;G11C;advantest;3;3;3;0,279423308;0,194444444;0,375;NA
9561;serta;A47C;B32B;NA;serta;seca;DE;G01G;E05B;A61H;seca;2;2;2;0,329179607;0,216666667;0,5;NA
10311;sontra medical;A61B;A61M;A61K;sontra;sonova;CH;H04R;G06F;G10L;sonova;2;2;2;0,278312164;0,222222222;0,428571429;NA
440;altra;G01S;G06F;B60K;altra;also holding;CH;G06Q;NA;NA;also;3;3;3;0,43305329;0,366666667;0,666666667;NA
12065;viacell;A61K;C12N;A01N;viacell;vianex;GR;A61K;C07K;B82Y;vianex;3;3;3;0,455668946;0,253968254;0,5;NA
3951;gen 9;H04W;C12N;G16H;gen 9;ge healthcare;GB;A61K;C07B;C07D;ge;3;3;3;0,367544468;0,2;0,6;NA
2624;cobbs manufacturing;A01M;B60N;G01C;cobbs;comau spa;IT;B23K;G05B;B25J;comau;3;3;3;0,661938298;0,4;0,714285714;NA
3733;essef;B29C;F17C;F16L;essef;eskom;ZA;G05B;G21C;G01N;eskom;3;3;3;0,403715206;0,4;0,666666667;NA
10273;social communications;H04L;G06F;G06Q;social;solvay;BE;C07C;B01D;C07D;solvay;3;3;3;0,333333333;0,333333333;0,5;NA
7690;nico;A61B;A01N;A61M;nico;nichia;JP;H01L;C09K;H01S;nichia;3;3;3;0,292893219;0,25;0,5;NA
8250;postx;H04L;G06Q;G06F;postx;posco;KR;C21D;C23C;C22C;posco;2;2;2;0,323876596;0,266666667;0,5;NA
9172;santera systems;H04L;H04Q;H04M;santera;sanden;JP;F04B;B60H;F04C;sanden;3;3;3;0,292893219;0,253968254;0,428571429;NA
6885;meco;A47C;A47J;A47B;meco;metro systems;GR;NA;B65G;NA;metro;2;2;2;0,329179607;0,216666667;0,5;NA
1062;arrow;A61M;A61L;A61B;arrow;arcor;DE;B29C;NA;NA;arcor;2;2;2;0,142857143;0,266666667;0,4;NA
8330;rasor associates;G02B;C08F;A61M;rasor;radcom;IL;H04L;NA;NA;radcom;3;3;3;0,3827866;0,3;0,571428571;NA
7065;mist systems;H04L;H04W;G01S;mist;midea;CN;F24F;A47J;F24C;midea;3;3;3;0,552786405;0,366666667;0,714285714;NA
3604;enerize;G01N;H01M;C08G;enerize;enbridge;CA;H01M;E01C;NA;enbridge;3;3;3;0,210647783;0,220238095;0,5;NA
1664;baker manufacturing;A47B;G21K;E21B;baker;basf;DE;A01N;C07C;C07D;basf;3;3;3;0,552786405;0,366666667;0,714285714;NA
5813;ma laboratories;H05K;G11C;H01L;ma;mando;KR;B60T;B62D;F16F;mando;3;3;3;0,367544468;0,2;0,6;NA
8372;ra pharmaceuticals;A61K;C07K;NA;ra;rakon;NZ;H03L;H03H;NA;rakon;3;3;3;0,367544468;0,2;0,6;NA
4857;karsten manufacturing;A63B;B29C;A63C;karsten;karcher;DE;E05B;NA;NA;karcher;3;3;3;0,370059212;0,285714286;0,555555556;NA
11849;valley;B62D;B60D;E01H;valley;vale;BR;C22B;C08B;G01R;vale;2;2;2;0,116116524;0,111111111;0,2;NA
4616;intier automotive;B60N;B60J;A47C;intier;inpex;JP;C10G;B01J;C01B;inpex;3;3;3;0,367544468;0,3;0,571428571;NA
2769;comdial;H04M;H04L;NA;comdial;coral;GB;G11B;NA;NA;coral;3;3;3;0,323876596;0,20952381;0,5;NA
6046;macom  solutions;H01L;H01S;G02B;macom;matra;FR;B64G;F42B;G02B;matra;3;3;3;0,428571429;0,4;0,666666667;NA
8690;rincon;H03K;H01Q;G01S;rincon;rinnai;JP;F24H;F23D;F24C;rinnai;3;3;3;0,217376208;0,222222222;0,5;NA
5040;kurta;G06F;NA;NA;kurta;kuretake;JP;B43K;A45D;C25D;kuretake;3;3;3;0,225403331;0,125;0,166666667;NA
10414;strato;B61F;B61G;F16L;strato;strabag;AT;B01F;B01D;F24F;strabag;3;3;3;0,292893219;0,253968254;0,428571429;NA
1685;bayer healthcare;A61K;A61M;G01N;bayer;basf;DE;A01N;C07C;C07D;basf;3;3;3;0,552786405;0,366666667;0,714285714;NA
1672;bardy diagnostics;A61B;NA;NA;bardy;basf;DE;A01N;C07C;C07D;basf;3;3;3;0,552786405;0,366666667;0,714285714;NA
6114;mass;G01M;G01N;NA;mass;mavic;FR;B60B;B62M;B62K;mavic;3;3;3;0,634851628;0,366666667;0,666666667;NA
5864;masimo;A61B;H01R;G06K;masimo;mandom;JP;A61K;A61Q;G01N;mandom;4;3;3;0,25;0,305555556;0,571428571;NA
6851;menlo care;A61M;A61L;A61F;menlo;metro systems;DE;NA;B65G;NA;metro;2;2;2;0,4;0,266666667;0,571428571;NA
3042;darex;B24B;B24D;B23Q;darex;daiei chemical;JP;C07C;C08K;C09B;daiei;2;2;2;0,492907447;0,266666667;0,5;NA
11681;transcell;C07H;C07G;C12N;transcell;transnet;ZA;E05D;E05B;B60J;transnet;3;3;3;0,303689376;0,194444444;0,25;NA
2533;cisco;H04L;G06F;H04W;cisco;cipla;IN;A61K;C07D;C07C;cipla;3;3;3;0,492907447;0,4;0,714285714;NA
11626;tocom;H04N;H04L;G08B;tocom;toyobo;JP;B32B;B29C;C08J;toyobo;3;3;3;0,236237384;0,3;0,666666667;NA
5695;marco;E04D;E05B;A47B;marco;mahle;DE;B01D;F02F;F02B;mahle;3;3;3;0,6;0,4;0,75;NA
6382;menlo care;A61M;A61L;A61F;menlo;merck;GB;C09K;C07D;H01G;merck;3;3;3;0,6;0,4;0,75;NA
9513;sequal;B01D;A61B;F16K;sequal;seat;ES;B60K;B60R;B60Q;seat;3;3;3;0,387627564;0,25;0,571428571;NA
2347;calix;H04L;H04Q;H04J;calix;cas;KR;G01L;NA;NA;cas;3;3;3;0,483602221;0,311111111;0,666666667;NA
8314;rave;B08B;G03F;H01L;rave;rad;IL;A23L;NA;NA;rad;2;2;2;0,422649731;0,277777778;0,6;NA
12123;vining;A47L;A46B;B25G;vining;vinci;FR;G01N;G01H;G01V;vinci;3;3;3;0,163339973;0,177777778;0,4;NA
10091;sio2 medical;A61M;A61J;C23C;sio2;sika;CH;C08G;C04B;C09J;sika;2;2;2;0,5;0,333333333;0,666666667;NA
12159;volvo  north america;B62D;B60G;F01N;volvo;voith;DE;F03B;F16K;D21F;voith;3;3;3;0,403715206;0,4;0,666666667;NA
4676;invensys systems;G05B;G06F;G01F;invensys;inventec;TW;G06F;H05K;H04L;inventec;3;3;3;0,333333333;0,25;0,5;NA
10590;tae;G21B;H05H;G01R;tae;taisei;JP;C04B;E21D;F24F;taisei;3;3;3;0,387627564;0,166666667;0,4;NA
4691;irx therapeutics;A61K;C12N;NA;irx;irem;JP;G06F;A63F;NA;irem;2;2;2;0,422649731;0,277777778;0,6;NA
9601;seres therapeutics;A61K;A01N;NA;seres;secom;JP;G08B;G07C;A61B;secom;3;3;3;0,403715206;0,4;0,666666667;NA
6400;metcal;B23K;H05B;B29C;metcal;merck;GB;C09K;C07D;H01G;merck;3;3;3;0,452277442;0,3;0,625;NA
5163;light;H02K;H01F;H04W;light;lion;AU;A61K;C11D;A61Q;lion;3;3;3;0,552786405;0,366666667;0,714285714;NA
3750;faip north america;F16L;B08B;B29C;faip;fanuc;JP;G05B;B25J;B23Q;fanuc;3;3;3;0,552786405;0,366666667;0,714285714;NA
6690;metara;G01N;H01J;B01D;metara;metro systems;DE;NA;B65G;NA;metro;2;2;2;0,367544468;0,177777778;0,333333333;NA
10775;tekmax;B65G;B26D;B65H;tekmax;teac;JP;G11B;G06F;H04N;teac;3;3;3;0,387627564;0,25;0,571428571;NA
11737;triten;E21B;F16K;C10B;triten;trisa holding;CH;A46B;A61C;A46D;trisa;3;3;3;0,367544468;0,3;0,571428571;NA
6397;mestek;F24F;F24H;F23D;mestek;merck;GB;C09K;C07D;H01G;merck;3;3;3;0,367544468;0,3;0,571428571;NA
9080;safety;B66B;H01R;H01H;safety;salts healthcare;GB;A61F;NA;NA;salts;3;3;3;0,3827866;0,3;0,571428571;NA
3369;donlar;C08G;A01N;C05G;donlar;doka;AT;E04G;B27L;B27N;doka;3;3;3;0,387627564;0,25;0,571428571;NA
5849;mayer;D04B;D06C;F16C;mayer;mando;KR;B60T;B62D;F16F;mando;3;3;3;0,6;0,4;0,75;NA
6207;meta;G06T;G06F;G09G;meta;meizu;CN;H04W;G06F;H02J;meizu;3;3;3;0,552786405;0,366666667;0,714285714;NA
9760;senova systems;G01N;C12M;NA;senova;sersa;CH;E01B;NA;NA;sersa;3;3;3;0,3827866;0,3;0,571428571;NA
5660;mark;G01V;G01N;B66F;mark;magix;DE;G06F;G11B;G10H;magix;3;3;3;0,552786405;0,366666667;0,714285714;NA
3120;dacor;B63C;F24C;A63B;dacor;danone;FR;B65D;NA;NA;danone;3;3;3;0,525658351;0,3;0,571428571;NA
4098;haggar;A41D;A41H;D05B;haggar;haier;CN;D06F;F24F;H04N;haier;3;3;3;0,434314575;0,3;0,5;NA
3097;dart;A47J;B65D;A47G;dart;daiso;JP;C07D;C07C;C12P;daiso;3;3;3;0,552786405;0,366666667;0,714285714;NA
10476;sunrise;A61F;H05B;A61B;sunrise;sun rype;CA;A23G;NA;NA;sun rype;3;3;3;0,292893219;0,220238095;0,444444444;NA
5076;laird;H01Q;H05K;H01L;laird;laverda spa;IT;A01F;A01D;NA;laverda;3;3;3;0,254644008;0,20952381;0,428571429;NA
4547;inoso;H01L;B81C;H01H;inoso;innogy;GB;F01L;F02B;F28F;innogy;3;3;3;0,331846895;0,3;0,5;NA
7302;molex;H01R;G02B;H05K;molex;modec;JP;B63B;B01D;F25B;modec;2;2;2;0,4;0,266666667;0,571428571;NA
1456;bally;G06T;G07F;G06Q;bally;bae systems;GB;NA;G02B;H01Q;bae;3;3;3;0,56356422;0,311111111;0,6;NA
6950;medical media systems;A61B;G06T;G09B;media;metso;FI;B32B;D21H;NA;metso;3;3;3;0,6;0,4;0,75;NA
156;aerie pharmaceuticals;C07D;A61K;A01N;aerie;aeg;DE;G11B;G01S;H04N;aeg;3;3;3;0,345346329;0,311111111;0,6;NA
9565;seurat;B22F;B33Y;NA;seurat;seca;DE;G01G;E05B;A61H;seca;3;3;3;0,387627564;0,25;0,571428571;NA
659;ambrx;C07K;A61K;C12N;ambrx;ambev;BR;F25D;NA;NA;ambev;2;2;2;0,4;0,266666667;0,571428571;NA
9717;sennco solutions;G08B;A47F;F16M;sennco;serono;CH;A61K;NA;NA;serono;3;3;3;0,25;0,305555556;0,333333333;NA
1489;baird;G01N;G01T;G02B;baird;baidu;CN;G06F;NA;NA;baidu;2;2;2;0,2;0,133333333;0,333333333;NA
2960;damon;A61K;G01N;A61M;damon;dabur pharma;IN;A61K;C07J;C07D;dabur;3;3;3;0,6;0,4;0,75;NA
8634;rhone poulenc;C07D;A01N;C07C;rhone poulenc;rhone poulenc systems;FR;G03F;G03B;NA;rhone poulenc;0;0;0;0;0;0;1
1184;astex pharmaceuticals;A61K;C07D;NA;astex;ascom;CH;H04L;H04M;G10L;ascom;3;3;3;0,6;0,4;0,75;NA
9655;seeq;G11C;H04L;H01L;seeq;seiko;JP;H04W;G04G;B65B;seiko;3;3;3;0,452277442;0,366666667;0,666666667;NA
7306;mona;A61K;C08G;C11D;mona;modec;JP;B63B;B01D;F25B;modec;3;3;3;0,552786405;0,366666667;0,714285714;NA
12230;wellgen;C07C;C07D;A61K;wellgen;wella;DE;A61K;A61Q;A45D;wella;3;3;3;0,202275965;0,20952381;0,5;NA
6610;memory pharmaceuticals;C07D;A61K;A01K;memory;metro systems;IE;NA;B65G;NA;metro;3;3;3;0,209430585;0,261111111;0,333333333;NA
1779;bear medical systems;A61M;A61B;G01F;bear;bekaert;BE;B23Q;B23B;NA;bekaert;3;3;3;0,166666667;0,142857143;0,333333333;NA
583;alwin manufacturing;A47K;B65H;H02P;alwin;altia;FI;C12Y;NA;NA;altia;2;2;2;0,323876596;0,266666667;0,5;NA
11522;tolco;F16L;B01F;B05B;tolco;tosoh;JP;B01J;C08G;C08F;tosoh;3;3;3;0,285714286;0,266666667;0,666666667;NA
9077;saebo;A61F;A63B;NA;saebo;salts healthcare;GB;A61F;NA;NA;salts;3;3;3;0,492907447;0,4;0,714285714;NA
5266;lilly;C09G;C09D;D21H;lilly;lion;AU;A61K;C11D;A61Q;lion;3;3;3;0,396977311;0,366666667;0,6;NA
4290;hoechst;C07D;C08F;C09K;hoechst;hoesch;DE;B23K;F16C;C25D;hoesch;3;3;3;0,057190958;0,130952381;0,166666667;NA
1594;barcode;G06K;G06Q;G05B;barcode;barco;BE;G06F;H04N;NA;barco;2;2;2;0,154845745;0,095238095;0,285714286;NA
6331;memry;B21C;C22F;A61F;memry;merck;DE;C09K;C07D;H01G;merck;3;3;3;0,323876596;0,266666667;0,5;NA
8064;oren;B65D;B65G;B60P;oren;orange;FR;H04L;G06F;H04W;orange;3;3;3;0,183503419;0,25;0,333333333;NA
874;anonos;G06F;G06Q;NA;anonos;angoss software;CA;H04L;G06Q;G06F;angoss;3;3;3;0,217376208;0,222222222;0,2;NA
11177;tepha;A61L;A61F;A61B;tepha;tetra;DE;A01K;C02F;A23K;tetra;2;2;2;0,323876596;0,266666667;0,5;NA
7410;nalco;B01D;C02F;D21H;nalco;naver;KR;G06F;H04L;G06T;naver;3;3;3;0,6;0,4;0,75;NA
6443;merit;F41J;A63F;G07F;merit;metro systems;IE;NA;B65G;NA;metro;3;3;3;0,2;0,266666667;0,333333333;NA
5969;malco;B24D;B26B;B23D;malco;maruho;JP;A61K;C12Q;A61F;maruho;3;3;3;0,452277442;0,3;0,625;NA
4626;inxight software;G06F;G06T;G06N;inxight;insightec;IL;A61B;A61N;G01R;insightec;3;3;3;0,195969748;0,158730159;0,444444444;NA
2210;case;A01B;A01D;A01C;case;canal;FR;G06F;H04N;H04L;canal;3;3;3;0,43305329;0,366666667;0,666666667;NA
7815;nomos;A61N;A61B;G21K;nomos;nokia;FI;H04L;H04W;G06F;nokia;3;3;3;0,492907447;0,4;0,714285714;NA
5943;makino;B23B;B24B;G05B;makino;mapna;IR;F01D;B22D;NA;mapna;3;3;3;0,3827866;0,3;0,571428571;NA
967;arcair;B23K;B08B;E21B;arcair;aral;DE;B65D;NA;NA;aral;3;3;3;0,225403331;0,25;0,6;NA
454;alcon;A61F;A61K;A61B;alcon;alstom;FR;H01H;F01D;H01L;alstom;3;3;3;0,452277442;0,3;0,625;NA
2951;cylink;H04B;H04L;G06F;cylink;cyberlink;TW;H04N;G06F;G11B;cyberlink;3;3;3;0,183503419;0,111111111;0,333333333;NA
6265;industrial metal;B24B;B21D;B21K;metal;merck;GB;C09K;C07D;H01G;merck;3;3;3;0,6;0,4;0,75;NA
5601;magnum semiconductor;H04N;G11B;G06T;magnum;maggi;CH;C07C;NA;NA;maggi;3;3;3;0,331846895;0,3;0,5;NA
3221;denso  america;B60H;F02M;B60K;denso;denon;JP;G11B;G10L;H04H;denon;2;2;2;0,154845745;0,133333333;0,2;NA
9471;scion;A61B;A61M;A61J;scion;schott;DE;C03C;C03B;G02B;schott;3;3;3;0,525658351;0,3;0,571428571;NA
6729;memry;B21C;C22F;A61F;memry;metro systems;GR;NA;B65G;NA;metro;2;2;2;0,323876596;0,266666667;0,5;NA
4945;koala;A63B;G06F;A47D;koala;konami;JP;A63F;G07F;G06T;konami;3;3;3;0,3827866;0,3;0,571428571;NA
6562;merit medical systems;A61M;A61B;A61F;merit;metro systems;GR;NA;B65G;NA;metro;3;3;3;0,2;0,266666667;0,333333333;NA
7194;mikoh;G08B;G06K;G09F;mikoh;mitel;CA;H04M;H04Q;H01L;mitel;3;3;3;0,6;0,4;0,75;NA
4082;groundhog;H04W;H04L;G01S;groundhog;grundig;DE;H04N;H04M;H04H;grundig;3;3;3;0,260399738;0,158730159;0,375;NA
1143;ariad pharmaceuticals;A61K;C07D;C07F;ariad;arvind;IN;D03D;D01G;B06B;arvind;2;2;2;0,22848325;0,177777778;0,333333333;NA
387;allied chemical;C07C;C01B;C08G;allied;allseas;CH;F16L;B23K;B63B;allseas;3;3;3;0,313593527;0,253968254;0,5;NA
7998;omega;G01K;G01J;G01D;omega;omron;JP;H01H;G05B;G02B;omron;3;3;3;0,492907447;0,4;0,714285714;NA
4823;kayak software;G06Q;G06F;G06N;kayak;kaneka;JP;C08F;C08L;H01L;kaneka;3;3;3;0,156725957;0,261111111;0,6;NA
9413;savin;G03G;B65H;B41J;savin;sapal;CH;B26D;B65G;B65D;sapal;3;3;3;0,492907447;0,4;0,714285714;NA
10609;tai;H04L;G06F;NA;tai;taito;JP;C07D;C07C;A61K;taito;2;2;2;0,127128439;0,133333333;0,25;NA
11984;valeant pharmaceuticals;A61K;C07D;C07C;valeant;valmet automotive;NA;NA;NA;NA;valmet;3;3;3;0,183503419;0,150793651;0,285714286;NA
9922;sirna therapeutics;A61K;C12N;C07H;sirna;sigg;CH;A47J;NA;NA;sigg;3;3;3;0,634851628;0,366666667;0,666666667;NA
2177;caire;A61M;G06Q;F04B;caire;canal;FR;G06F;H04N;H04L;canal;3;3;3;0,492907447;0,4;0,714285714;NA
3577;elwha;A61B;G06F;G06Q;elwha;elta systems;IL;H01Q;G01S;H04B;elta;2;2;2;0,329179607;0,216666667;0,5;NA
4685;iridex;A61B;A61F;H01S;iridex;irem;JP;G06F;A63F;NA;irem;3;3;3;0,292893219;0,25;0,5;NA
10661;tata communications america;H04L;H04M;H04Q;tata;tamiya;JP;A63H;C04B;F16H;tamiya;3;3;3;0,25;0,25;0,6;NA
4300;homax;B65D;B05B;E04B;homax;honda;JP;B32B;G01P;F28D;honda;3;3;3;0,4;0,266666667;0,571428571;NA
5696;mark;G01V;G01N;B66F;mark;mahle;DE;B01D;F02F;F02B;mahle;3;3;3;0,552786405;0,366666667;0,714285714;NA
948;apptera;H04M;G06F;C07D;apptera;apotex;CA;C07D;A61K;A61P;apotex;3;3;3;0,261451054;0,253968254;0,428571429;NA
10856;terex;B07B;B02C;B62D;terex;tecan;CH;G01N;G01J;B01L;tecan;3;3;3;0,492907447;0,4;0,714285714;NA
11959;valve;A63F;G06F;G06T;valve;valmet automotive;NA;NA;NA;NA;valmet;2;2;2;0,22848325;0,177777778;0,333333333;NA
9400;sandar;B65H;B65B;B31D;sandar;sapal;CH;B26D;B65G;B65D;sapal;3;3;3;0,331846895;0,3;0,714285714;NA
1327;avant medical;A61M;NA;NA;avant;aveve;BE;A23K;NA;NA;aveve;3;3;3;0,496047369;0,4;0,6;NA
4516;innfocus;A61F;NA;NA;innfocus;infosys;IN;G06F;G06Q;H04L;infosys;3;3;3;0,262135213;0,220238095;0,375;NA
11306;tiw;E21B;F16K;NA;tiw;tiger;JP;A47J;B60H;F28D;tiger;3;3;3;0,483602221;0,311111111;0,666666667;NA
2112;caire;A61M;G06Q;F04B;caire;cadila healthcare;IN;A61K;C07D;C07K;cadila;3;3;3;0,367544468;0,3;0,571428571;NA
11844;valentx;A61F;A61B;A61M;valentx;vale;BR;C22B;C08B;G01R;vale;3;3;3;0,244071054;0,142857143;0,428571429;NA
1965;biovalve;A61M;A61B;A61K;biovalve;biovail;CA;A23G;A61K;NA;biovail;3;3;3;0,156725957;0,130952381;0,142857143;NA
